BAM,R1 FASTQs,R2 FASTQs,Paired-End,Cropped,Pooled,Duplicate FASTQs,Restricted,BAM Read Length,Mapped Reads,Unmapped Reads,Date Created,Donor,Biosample Ontology,BAM md5sum
ENCFF368ULS,ENCFF820XYY,,False,False,False,False,False,50,29317305,1085878,2016-05-06T18:12:33.603689+00:00,ENCDO000AAC,cell_line_EFO_0001187,1e99b4df68861ba53e1e9d92ea24a03c
ENCFF596NBD,ENCFF000AOG,,False,False,False,False,False,36,40546973,513700,2016-07-13T02:48:16.257456+00:00,ENCDO183AAA,cell_line_EFO_0007074,40ddbf2e31dabc650f94ca1503ebdd0f
ENCFF877EAV,ENCFF787HQI,,False,False,False,False,False,49,23381698,393845,2016-05-06T18:01:19.585303+00:00,ENCDO000AAE,cell_line_EFO_0001203,b2a8f8e8adcbb24b28b484bd61dbc2f7
ENCFF276BNG,ENCFF000XKW,,False,False,False,False,False,27,43913011,11952425,2016-10-29T18:03:22.721534+00:00,ENCDO000AAB,cell_line_EFO_0002791,0690c7a71961ad7d27532191e7e27af5
ENCFF880UAU,"ENCFF910KYS, ENCFF466ORS, ENCFF630PTQ, ENCFF169TIB",,False,True,True,False,False,36,81533924,1706749,2016-09-27T20:53:32.750891+00:00,ENCDO697GBW,cell_line_EFO_0005724,432be1aa3bf93c248fb2b1585207eb7d
ENCFF912CYX,ENCFF400XMH,,False,False,False,False,False,50,62768463,1781154,2016-05-06T18:03:33.449905+00:00,ENCDO000AAD,cell_line_EFO_0002067,b5084494f3b104bb8e73d283b875828f
ENCFF930GWD,ENCFF000WJL,,False,False,False,False,False,28,7665918,515066,2016-10-26T17:36:26.781005+00:00,ENCDO000AAL,cell_line_EFO_0002786,1f2ca363987fc9a5ef2b5b47490947f0
ENCFF335FVF,ENCFF001HHU,,False,False,False,False,False,36,16788765,266044,2016-08-09T16:01:25.068038+00:00,ENCDO000ABZ,cell_line_EFO_0001162,992516e9e7927254c4cab178d7eb2d04
ENCFF971YNR,ENCFF758OHN,,False,False,False,True,False,50,46308559,2658892,2017-03-20T23:37:33.705699+00:00,ENCDO060AAA,tissue_UBERON_0002107,d4d95496fe59204b4cb1a3ee3e5221a4
ENCFF894ZKV,ENCFF000ODJ,,False,False,False,False,False,25,36554285,1410790,2016-10-26T17:35:28.679568+00:00,ENCDO000AAK,cell_line_EFO_0002784,2b52eb10345bd29316e2bcc1372adec2
ENCFF286BOX,"ENCFF641CIT, ENCFF116RUN","ENCFF470CVX, ENCFF546EIX",True,False,True,False,False,76,235147823,8815163,2016-10-28T23:45:45.084024+00:00,ENCDO336AAA,in_vitro_differentiated_cells_CL_0000103,bea09e7908562f3d74c00a4a93887e87
ENCFF826DOK,"ENCFF451IDT, ENCFF643EHE",,False,False,True,False,False,76,65610636,2415760,2016-08-09T16:50:19.848499+00:00,ENCDO000AAK,cell_line_EFO_0002784,5748f7d96d21a9c0bc8b221d373707e4
ENCFF009XHG,ENCFF000BKI,,False,False,False,False,False,36,13913271,2046703,2016-08-09T15:57:25.698426+00:00,ENCDO341XKY,primary_cell_CL_0000515,d7f5dc2a812fb681b7ce5f66c8fecc2c
ENCFF566TWZ,"ENCFF002BCA, ENCFF002AYG",,False,False,True,False,False,36,72191825,3856516,2016-05-06T18:14:39.069177+00:00,ENCDO351AAA,cell_line_EFO_0006711,4ec535e15f3e703908fbfe0e2dfac779
ENCFF846RGV,ENCFF795ITH,ENCFF729LDU,True,False,False,False,False,101,70402488,1866712,2016-05-06T18:10:54.162128+00:00,ENCDO000AAD,cell_line_EFO_0002067,f59c7bd561e7c4a22587a4d82e7ef866
ENCFF303SPG,"ENCFF474ZPM, ENCFF642ZJC, ENCFF066LYG, ENCFF162ADN",,False,True,True,False,False,36,76297631,875242,2017-02-04T00:33:17.571376+00:00,ENCDO000AAC,cell_line_EFO_0001187,d2f73da2822961d017cfabd5ae502205
ENCFF615QQX,ENCFF618CAW,ENCFF837WCT,True,False,False,True,True,76,56168670,4296770,2017-11-28T08:59:46.946170+00:00,ENCDO499GAU,cell_line_EFO_0007116,3d6b68a2c0680057f589eab2ca000c16
ENCFF110QIK,ENCFF426URQ,,False,False,False,False,False,40,37221934,3177580,2017-02-08T18:20:54.993017+00:00,ENCDO000AAC,cell_line_EFO_0001187,27464d8b02945dd30652e5539054c4e5
ENCFF995GXI,ENCFF794JUL,ENCFF674OUR,True,False,False,False,False,101,68650511,1755819,2016-09-11T03:14:13.720309+00:00,ENCDO000ABF,cell_line_EFO_0001182,180bd5c86af81237bd7c6dbfe9b8886a
ENCFF498CHW,ENCFF072EKO,,False,False,False,False,False,36,46701474,6139453,2016-12-19T07:30:12.182567+00:00,ENCDO058AAA,tissue_UBERON_0002369,387091777ca614d324e6bd75fd844c61
ENCFF782PUV,ENCFF225QVL,,False,False,False,False,False,76,40123709,1387159,2016-05-05T04:46:37.156999+00:00,ENCDO845WKR,tissue_UBERON_0002369,091524570b89ce0e55e74fd1ead9f229
ENCFF474GXI,ENCFF426HWD,ENCFF617WTK,True,False,False,False,False,101,74096178,2820036,2016-12-15T19:49:13.284886+00:00,ENCDO000ADM,cell_line_EFO_0002323,616dd7b875bcf5d7bd14fb761170afeb
ENCFF871OYT,ENCFF448VZC,,False,False,False,False,False,40,29625850,2456256,2016-05-06T18:02:48.640793+00:00,ENCDO000AAC,cell_line_EFO_0001187,b80c2a4ee2895ef63fdca9aa9108ea8f
ENCFF103KMU,ENCFF494FEI,,False,False,False,False,True,75,42784015,3817363,2017-11-09T05:41:41.847268+00:00,ENCDO974LFM,tissue_UBERON_0007106,ed575d9d5c1df856fbba1cad11ad5bc9
ENCFF229SZJ,ENCFF000RCP,,False,False,False,False,False,50,30457407,2919726,2016-11-30T18:18:05.804706+00:00,ENCDO000ABD,cell_line_EFO_0003072,f66daeb334d4d56a5a674e9159cbf971
ENCFF384QXX,"ENCFF387LKO, ENCFF184BAC",,False,False,True,False,False,49,33442412,1155851,2016-05-06T18:13:20.883957+00:00,ENCDO000AAD,cell_line_EFO_0002067,23d691b458f8b0b818a37ab85ddfd419
ENCFF375EPE,ENCFF338QTL,,False,False,False,False,False,40,41994156,3456129,2016-05-06T18:11:34.120768+00:00,ENCDO000AAD,cell_line_EFO_0002067,9061c72f0754a66bfd911058ea2438fd
ENCFF855LCR,"ENCFF163PYU, ENCFF522PVI, ENCFF639RMG, ENCFF716YLE",,False,False,True,True,False,76,67775871,2008778,2017-01-10T15:45:59.397316+00:00,ENCDO647UHQ,cell_line_EFO_0002847,1eb52628dc48416880c17779c61bc5ff
ENCFF799RFR,ENCFF259GQA,ENCFF837MIV,True,False,False,False,False,101,115281944,7696110,2016-09-16T03:19:26.784543+00:00,ENCDO000AAD,cell_line_EFO_0002067,7b68c982048ed020e3569d70f4ed8973
ENCFF095MVW,ENCFF902FOR,,False,False,False,False,False,36,44882883,1995339,2016-12-19T07:30:11.377209+00:00,ENCDO058AAA,tissue_UBERON_0001013,c0ca881aedb478f6533ddb0d199f69f1
ENCFF947YCZ,"ENCFF459OWK, ENCFF500SYJ",,False,False,True,False,False,49,45800712,1549832,2016-05-06T18:14:04.931761+00:00,ENCDO000AAD,cell_line_EFO_0002067,38ca3ff20c60af1b5dd6a3d14e3e62d0
ENCFF507WOL,ENCFF302DND,,False,False,False,False,False,50,23797207,820301,2016-05-06T18:10:14.794138+00:00,ENCDO000AAE,cell_line_EFO_0001203,b97f804c14ac046f8c9f27dc4fdf2225
ENCFF900ASE,"ENCFF852FAM, ENCFF719UBC, ENCFF850XFV",,False,False,True,False,False,36,38406297,446399,2016-12-19T07:29:51.128080+00:00,ENCDO194EHQ,primary_cell_CL_0000624,e0dad5aff50caf9d50447b75ec6f1b20
ENCFF071ZDQ,ENCFF573DUG,ENCFF896ECQ,True,False,False,False,False,101,89399914,8639392,2017-03-17T16:47:13.181702+00:00,ENCDO451RUA,tissue_UBERON_0006920,e59e7b9c8d18bfb054c7aacd1b9794d2
ENCFF241IEZ,ENCFF000OST,,False,True,False,False,False,36,27113075,435631,2017-07-10T16:54:50.850182+00:00,ENCDO000AAW,cell_line_EFO_0003042,24b601ecd97c45b5c3be8b82f0b0791c
ENCFF294LIH,ENCFF000ODP,,False,False,False,False,False,36,58149048,3914592,2016-10-26T17:41:58.616701+00:00,ENCDO000AAK,cell_line_EFO_0002784,7cedd09542e7c29067f0bafb7f0b30b6
ENCFF562PFJ,"ENCFF549ALF, ENCFF207NLW, ENCFF253BJA",,False,False,True,False,False,76,79828349,2444932,2016-10-12T17:32:52.803386+00:00,ENCDO222AAA,in_vitro_differentiated_cells_CL_0000182,7364dfb55355d59fbf4cb6994a1f8599
ENCFF803ZRM,ENCFF552OPC,,False,False,False,False,True,36,39358196,473791,2017-10-16T12:52:32.436037+00:00,ENCDO871IWW,tissue_UBERON_0002038,23eaf59d7671440411354504e85bc261
ENCFF636QUY,ENCFF001HGV,,False,False,False,False,False,36,18285995,379285,2016-10-26T17:34:46.236997+00:00,ENCDO000ABX,cell_line_EFO_0001160,b9536fe7eea0d4e439d13bb956077caf
ENCFF044AZM,ENCFF561JAR,ENCFF174XNW,True,False,False,False,False,101,92408427,4971351,2016-12-07T18:36:03.147689+00:00,ENCDO793LXB,tissue_UBERON_0001323,27535ae7c4798e34210b6697ba49a85e
ENCFF554CET,ENCFF000RJV,,False,False,False,False,False,36,36528387,11874676,2016-10-26T17:42:17.385096+00:00,ENCDO000ABA,cell_line_EFO_0001247,e9bfabde298b32c4761e4444023c5a14
ENCFF720SQZ,ENCFF000WMH,,False,False,False,False,False,28,6520809,172805,2016-10-26T17:36:23.286352+00:00,ENCDO000ACH,cell_line_EFO_0005348,d29fb70e9266baef203002575446b954
ENCFF080FPV,"ENCFF429SOB, ENCFF328QHK",,False,False,True,False,False,76,53233627,1702554,2016-10-27T22:01:00.473468+00:00,ENCDO793LXB,tissue_UBERON_0008952,8473cfcc5145569e7aa9ca6a6ce125ab
ENCFF495CIW,ENCFF023XZI,ENCFF644IGO,True,False,False,False,False,101,79483594,10688288,2016-10-27T22:24:08.082610+00:00,ENCDO000ABF,cell_line_EFO_0001184,0f1ba28906473720a8b8fe82fb47b77e
ENCFF339AEL,ENCFF774MDA,,False,False,False,False,False,36,40976204,668333,2016-12-19T07:29:48.542652+00:00,ENCDO840PTG,cell_line_EFO_0007076,0b694a4bd02a30f813829293206aeb00
ENCFF899NVB,ENCFF422UWG,,False,False,False,False,False,49,22234350,440543,2016-05-06T18:13:31.229686+00:00,ENCDO000AAD,cell_line_EFO_0002067,1418ff6711c71454f53b7e1235ad8d1c
ENCFF072VHG,"ENCFF444LSU, ENCFF437ZGA",,False,False,True,False,False,51,66939712,1330889,2016-05-06T18:14:11.945007+00:00,ENCDO000AAE,cell_line_EFO_0001203,0e651a0164bb4c9b78b4faa772fb3fd7
ENCFF911DUX,ENCFF697PWI,ENCFF486HGM,True,False,False,False,False,101,77855700,1006644,2016-05-06T18:04:28.438096+00:00,ENCDO000AAD,cell_line_EFO_0002067,c2626dcb4f4da858238e992e29023a1e
ENCFF045HFN,ENCFF002EIA,ENCFF002EID,True,False,False,False,False,101,73804577,1405377,2016-05-06T18:06:21.556609+00:00,ENCDO000AAC,cell_line_EFO_0001187,60fc7300ef1c1af7da9180cf1adc5d44
ENCFF818DQY,ENCFF991AEE,,False,False,False,False,False,50,28538127,1194530,2016-05-06T18:11:39.739856+00:00,ENCDO000AAC,cell_line_EFO_0001187,95042afa94ea41453af0c76be48b651e
ENCFF224UAS,ENCFF624LOP,,False,False,False,False,False,36,27733286,847513,2016-12-19T07:29:03.373546+00:00,ENCDO163OST,cell_line_EFO_0007102,694b02424f0a20c741fd69a6cdb16dc1
ENCFF758JSD,ENCFF960NON,,False,False,False,False,False,36,31734962,598403,2018-02-01T21:23:25.149060+00:00,ENCDO026AEL,primary_cell_CL_0001059,a0b7cbff44460c0f6ae01aa9172f7603
ENCFF966MKA,"ENCFF422GYG, ENCFF451EVC",,False,True,True,False,False,50,40181630,8878750,2017-12-06T01:07:36.085426+00:00,ENCDO000AAW,cell_line_EFO_0003042,e03725ce21bb9d342548f3ce8368f866
ENCFF950YKO,ENCFF000WOQ,,False,False,False,False,False,28,5705606,245773,2016-10-26T17:35:35.285642+00:00,ENCDO000ACJ,cell_line_EFO_0005350,8ab2da77e0ed5aee08630ffc09701a10
ENCFF846QOW,ENCFF000VHM,,False,False,False,False,False,32,19420518,5058027,2016-07-13T02:51:08.106230+00:00,ENCDO000AAE,cell_line_EFO_0001203,7f5d526e703d32b9a08aaa6246cba9e6
ENCFF493NIV,ENCFF000RCM,,False,False,False,False,False,50,29879255,1509238,2016-11-30T18:18:05.061959+00:00,ENCDO000ABD,cell_line_EFO_0003072,b71788cf6ee511007590a5d9b0685d0b
ENCFF579HDO,ENCFF000ZWA,,False,False,False,False,False,36,23575486,1575726,2016-08-23T23:06:53.514867+00:00,ENCDO000AAD,cell_line_EFO_0002067,e66dbf21ed34ec92811ca8b31bcca291
ENCFF653IUI,ENCFF520CBW,,False,False,False,False,True,36,39895398,566634,2017-10-16T12:53:58.666273+00:00,ENCDO871IWW,tissue_UBERON_0002967,91144d5563ec6d1576d0eec367fcb673
ENCFF327YCT,ENCFF876NBT,,False,False,False,False,False,50,54504491,1915990,2016-05-06T18:06:09.149193+00:00,ENCDO000AAC,cell_line_EFO_0001187,fcacd24077c17f0bbc9ceb85ba927ede
ENCFF155SHG,ENCFF002ECV,,False,False,False,False,False,36,42056598,592254,2016-05-06T18:07:16.117993+00:00,ENCDO000AAW,cell_line_EFO_0003042,dbc7d5768b64f0f7ae0059ed60784dbd
ENCFF196ZEA,ENCFF199IYX,ENCFF747IKZ,True,False,False,False,False,101,65236423,1285821,2016-12-10T02:36:57.964518+00:00,ENCDO793LXB,tissue_UBERON_0001114,bfbd55109bcc7ecdfdd91c9f847640d2
ENCFF578IIL,ENCFF236YCR,ENCFF113QAJ,True,False,False,False,False,101,79782111,1120965,2016-08-30T17:50:30.947777+00:00,ENCDO000AAD,cell_line_EFO_0002067,c6825dbbca6eb29a4f35792a66e9827b
ENCFF461NWN,ENCFF660NKL,ENCFF485UTC,True,False,False,False,False,101,61083817,1064151,2016-09-11T03:13:35.483752+00:00,ENCDO000ABF,cell_line_EFO_0001182,d5a140eac73fdb3a8a78a4a94202d5cc
ENCFF193IMZ,ENCFF075GWC,ENCFF682CVU,True,False,False,False,False,101,63442691,2169033,2016-05-06T18:16:09.210859+00:00,ENCDO845WKR,tissue_UBERON_0001159,97b31bdae5d7d905f2374c2848a2a65c
ENCFF305WQU,ENCFF521SIZ,,False,False,False,False,False,40,39730380,3253136,2016-05-06T18:02:54.781493+00:00,ENCDO000AAC,cell_line_EFO_0001187,82683ebaa6361222cd56a58a72e5a057
ENCFF245WUM,"ENCFF615LEB, ENCFF458ASE","ENCFF072EIX, ENCFF443LZC",True,False,True,True,False,76,100907057,3142963,2016-10-13T16:36:42.944611+00:00,ENCDO000ABD,cell_line_EFO_0003072,536834ad0f4046a6ecaadeea252cc163
ENCFF461EUQ,ENCFF126ZEQ,ENCFF931XXU,True,False,False,False,False,76,82852633,15495227,2017-02-02T01:49:04.072680+00:00,ENCDO271OUW,tissue_UBERON_0001323,2267717f538b18c1ab87f8fb0ab59a32
ENCFF496UNC,"ENCFF851OXO, ENCFF240RBR, ENCFF197TBK",,False,True,True,True,False,36,62894964,3913806,2017-03-27T01:13:23.565894+00:00,ENCDO424HVB,tissue_UBERON_0001043,197a0e99ceafbc08679c77e89ed2ef07
ENCFF122NRW,"ENCFF653JWL, ENCFF369RYY, ENCFF881CNC, ENCFF608CWZ, ENCFF356QYZ, ENCFF854ELY",,False,True,True,False,False,36,58446124,3261936,2017-02-03T23:47:44.907586+00:00,ENCDO000AAC,cell_line_EFO_0001187,5560215cb7e403de240a7250074fbbe4
ENCFF276MON,"ENCFF252BMX, ENCFF834XAC, ENCFF688QCH, ENCFF170NLP",,False,False,True,False,False,36,18143712,415354,2016-12-19T07:29:21.230777+00:00,ENCDO453STB,tissue_UBERON_0002113,19385ccde92896a6329c83a95d6ecc88
ENCFF552LHI,ENCFF000ROO,,False,False,False,False,False,51,4378420,5506366,2016-12-03T15:30:33.264785+00:00,ENCDO000ABI,cell_line_EFO_0005334,417a46c7382e75da37ba023b38a3e35c
ENCFF160XMD,ENCFF001HQN,,False,False,False,False,False,36,24514581,708023,2016-08-09T16:01:03.489903+00:00,ENCDO245AAA,primary_cell_CL_0002557,afa0f7f70fdc33b8a4cd496c24e9dbd2
ENCFF025UMS,"ENCFF823DXS, ENCFF396DKW, ENCFF244KIM, ENCFF536BLK",,False,False,True,False,False,76,94929889,2986395,2016-10-27T22:02:12.851276+00:00,ENCDO793LXB,tissue_UBERON_0000995,cac86df498b3ab7fc100ecbe56caf6d0
ENCFF508NJF,ENCFF105CNG,,False,False,False,False,False,50,26017479,968004,2016-05-06T18:12:41.644160+00:00,ENCDO000AAC,cell_line_EFO_0001187,832f92b738998970f661e4ce4de58b8e
ENCFF346BFW,ENCFF094GYG,,False,False,False,False,False,36,16891292,5539231,2016-12-19T07:29:46.554990+00:00,ENCDO000AAW,cell_line_EFO_0003042,25ed3d90dd577d42244cb33534a763a8
ENCFF670CMC,"ENCFF892GTI, ENCFF526EBG, ENCFF955GRV",,False,False,True,False,True,36,38069476,1355544,2018-01-24T22:17:12.834506+00:00,ENCDO688UWB,primary_cell_CL_0000895,a7e03a35b3b15e293ec1441bc403184c
ENCFF667PKS,ENCFF001HLR,,False,False,False,False,False,36,24945356,492249,2016-08-09T16:01:19.731223+00:00,ENCDO097AAA,primary_cell_CL_0000706,1769c9d25a06a9cef7d8447984a5ca55
ENCFF745NAF,ENCFF413RQG,,False,True,False,False,False,36,33953613,679703,2016-08-09T16:50:04.028802+00:00,ENCDO000ABE,cell_line_EFO_0002824,dbef10a729c21ea8a78e2c2431574e50
ENCFF456CKG,ENCFF999MXU,ENCFF782FKW,True,False,False,False,False,101,50606698,1105790,2016-05-06T18:13:42.774821+00:00,ENCDO451RUA,tissue_UBERON_0036149,52377f8733a033e51d9ac1e6c0423250
ENCFF205IMY,ENCFF302HDW,,False,True,False,False,False,50,185255296,9833583,2017-03-15T03:59:14.714329+00:00,ENCDO000AAC,cell_line_EFO_0001187,5e85367c64ed437ef8b566a34e90eee0
ENCFF631ORW,ENCFF225BDJ,,False,False,False,False,True,36,44136210,11962535,2018-01-18T05:02:33.725745+00:00,ENCDO966YSM,primary_cell_CL_0000792,2579903c1d9da9623bb56a7e9db80f3a
ENCFF712HLV,ENCFF312JHP,,False,False,False,False,False,36,30857590,1021760,2016-12-19T07:21:33.185487+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0000351,cd6b4994afd0a84b2bf345bbb85fbded
ENCFF125CBC,"ENCFF378JTU, ENCFF825KUP, ENCFF361CSC, ENCFF053BKB",,False,False,True,False,False,76,66545937,2509488,2016-10-27T22:00:17.735734+00:00,ENCDO793LXB,tissue_UBERON_0001157,cd44fc5b59adb34aff790f76069ace4b
ENCFF740DXN,ENCFF000ZQO,,False,False,False,False,False,36,22295540,1600971,2016-10-26T17:36:18.990933+00:00,ENCDO000ABD,cell_line_EFO_0003072,c99ecc065ca553633bb02501dbcabc41
ENCFF153BDJ,"ENCFF746RWX, ENCFF472ADY, ENCFF895MOG, ENCFF286QYQ, ENCFF688OXR, ENCFF686JJA",,False,True,True,False,False,36,182731753,3742708,2017-06-28T23:47:52.797536+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0002319,79117d1ed42e316962db7c39f578445d
ENCFF707NVX,ENCFF000RBV,,False,False,False,False,False,36,13027878,7286877,2016-10-26T17:37:57.185232+00:00,ENCDO000ABD,cell_line_EFO_0003072,04730952807c9a655ccb64fb5cce015b
ENCFF194WGW,ENCFF002BGB,,False,False,False,True,False,50,42894730,1734907,2016-10-29T18:02:54.628171+00:00,ENCDO000AAD,cell_line_EFO_0002067,9fe4d29dec87bbd776b3c35268dff44b
ENCFF543CJM,ENCFF000XHJ,,False,False,False,False,False,28,11060840,815786,2016-10-26T17:41:32.924735+00:00,ENCDO000AAB,cell_line_EFO_0002791,f8b11d1f29a7b059a75f8002837eb2f0
ENCFF698EWN,ENCFF463LCW,ENCFF751BIN,True,False,False,False,False,101,88756707,10513573,2017-03-17T16:44:50.901038+00:00,ENCDO451RUA,tissue_UBERON_0004550,3e7e1d5421f48af59ca21a52b5a7f9f1
ENCFF464RDY,ENCFF887KWI,ENCFF652PMB,True,False,False,False,False,101,79850759,3356997,2016-09-01T21:32:55.230878+00:00,ENCDO271OUW,tissue_UBERON_0001159,c646b6a4e370d1df8cb92e986d6fb26e
ENCFF349KXI,ENCFF805GCU,,False,False,False,False,False,50,38844913,875730,2016-05-06T18:02:21.496694+00:00,ENCDO882MMZ,tissue_UBERON_0002107,3aa1c3a76de0466f5be0a68edc6e0a61
ENCFF468GAP,ENCFF053VYX,ENCFF412PFB,True,False,False,False,False,101,86565685,2025249,2017-03-17T16:43:27.645174+00:00,ENCDO271OUW,tissue_UBERON_0002106,1135ec9868b3672e30ad845de198c104
ENCFF203JTC,ENCFF000XIG,,False,False,False,False,False,28,13862382,1146408,2016-10-26T17:35:40.819314+00:00,ENCDO000AAB,cell_line_EFO_0002791,fb213d80f5ef3e0e5de1c3f4ef7dc9a3
ENCFF497ETK,"ENCFF500BRG, ENCFF687IMZ, ENCFF057JTH",,False,False,True,False,True,36,37024938,1492524,2018-01-18T03:18:30.729549+00:00,ENCDO688UWB,primary_cell_CL_0000909,97d4647a30a0e11ae505e65ef75c2bfa
ENCFF749RTG,ENCFF001HCM,,False,False,False,False,False,36,17563056,469273,2016-08-09T16:01:41.222388+00:00,ENCDO000ABO,cell_line_EFO_0005337,06a07f6a7b99d74b1c1d0f8aaa6abff1
ENCFF604VET,ENCFF931GEH,ENCFF988GJO,True,False,False,False,False,101,30121201,754487,2016-05-06T18:11:09.813843+00:00,ENCDO271OUW,tissue_UBERON_0002190,2c25b68b9fc65c028b82597d1ecc20f3
ENCFF369DRL,ENCFF885SDD,ENCFF390IKC,True,False,False,False,False,101,61239928,1492906,2016-05-06T18:13:51.310141+00:00,ENCDO793LXB,tissue_UBERON_0004550,9720a6169504dc23a355561b31711624
ENCFF535KOQ,ENCFF330MJC,,False,False,False,False,False,49,75343474,1410025,2016-08-30T17:48:48.443827+00:00,ENCDO000AAD,cell_line_EFO_0002067,d230b018c2a35b4dc8c4ed7d2efdbc46
ENCFF166WDN,"ENCFF329EHF, ENCFF865NVO, ENCFF698YBF",,False,False,True,False,True,36,55731248,2239787,2018-01-24T23:44:07.043991+00:00,ENCDO922CEJ,primary_cell_CL_0000897,f0c019c53c9570df43763fb7d6780378
ENCFF167BVO,"ENCFF769XXQ, ENCFF389FEH",,False,False,True,False,False,36,24999618,8905966,2017-04-16T02:55:55.273585+00:00,ENCDO000AAX,cell_line_EFO_0001196,06d0e3cc0f6559147866eaef96b7bf71
ENCFF950UMA,ENCFF474NYU,ENCFF010ENO,True,False,False,False,False,76,198690628,31516924,2016-11-08T22:49:57.775984+00:00,ENCDO271OUW,tissue_UBERON_0000945,7217364affc7cb7240fdae8037dd0e56
